.	O	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_
nähere	O	_	_	_	_	_	_	_
Beſtimmung	O	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_
τὸ	O	_	_	_	_	_	_	_
δρᾶν	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
τόδε	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_
an	O	_	_	_	_	_	_	_
τέοψις	O	_	_	_	_	_	_	_
angeſchloſſen	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
de	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_
beſonders	O	_	_	_	_	_	_	NoSpaceAfter
bei	O	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_
Ausdrücken	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Verlangens	O	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_
Objekt	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Infin	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
mit	O	_	_	_	_	_	_	_
dem	O	_	_	_	_	_	_	_
verb	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
fin	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
verbindet	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
3	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
B	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
φιλίου	O	_	_	_	_	_	_	_
zo	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
Co	O	_	_	_	_	_	_	_
στόιιατος	O	_	_	_	_	_	_	_
παίδων	O	_	_	_	_	_	_	_
προσπτύξασϑαι	O	_	_	_	_	_	_	_
Eur	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Med	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
1399	B-scope	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Über	O	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_
bei	O	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_
Dramatikern	O	_	_	_	_	_	_	_
nicht	O	_	_	_	_	_	_	_
ſeltenen	O	_	_	_	_	_	_	_
Ge	O	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0023.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0023
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 23
# ajmc:author = Wecklein, Nikolaus
brauch	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Artikels	O	_	_	_	_	_	_	_
beim	O	_	_	_	_	_	_	_
Infinitiv	O	_	_	_	_	_	_	_
ſtatt	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
bloßen	O	_	_	_	_	_	_	_
Infin	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Kr	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
II	B-scope	_	_	_	_	_	_	_
8	I-scope	_	_	_	_	_	_	_
50	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
6	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
6	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
115	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
γρῶ	O	_	_	_	_	_	_	_
χγειοί	O	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_
beabſichtigte	O	_	_	_	_	_	_	_
Alliteration	O	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_
wohl	O	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_
ϑακεῖ"	O	_	_	_	_	_	_	_
ϑανεῖν	O	_	_	_	_	_	_	_
106	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_
φείδου	O	_	_	_	_	_	_	_
μηδέν	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
und	O	_	_	_	_	_	_	_
οὐδὲν	O	_	_	_	_	_	_	_
φείδεσϑαι	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
findet	O	_	_	_	_	_	_	_
ſich	O	_	_	_	_	_	_	_
öfters	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
auch	O	_	_	_	_	_	_	_
ohne	O	_	_	_	_	_	_	_
abhängigen	O	_	_	_	_	_	_	_
Gen	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_
Eur	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Hek	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
1044	B-scope	_	_	_	_	_	_	_
ἄοασσε	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
φείδου	O	_	_	_	_	_	_	_
μηδέν	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
116	O	_	_	_	_	_	_	_
f	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
In	O	_	_	_	_	_	_	_
τοῦτό	O	_	_	_	_	_	_	_
σοι	O	_	_	_	_	_	_	_
ds	O	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_
τοῦτο	O	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Stellung	O	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_
de	O	_	_	_	_	_	_	_
gehoben	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
„	O	_	_	_	_	_	_	NoSpaceAfter
nur	O	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_
noch	O	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Eurip	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Fragm	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
776	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
1	I-scope	_	_	_	_	_	_	_
τοῖς	O	_	_	_	_	_	_	_
πλουτοῦσι	O	_	_	_	_	_	_	_
τοῦτο	O	_	_	_	_	_	_	_
δ᾽	O	_	_	_	_	_	_	_
ἔμφυτον	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Die	O	_	_	_	_	_	_	_
Bitte	O	_	_	_	_	_	_	_
enthält	O	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_
herbe	O	_	_	_	_	_	_	_
tragiſche	O	_	_	_	_	_	_	_
Ironie	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
119	O	_	_	_	_	_	_	_
f	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
yüoe0n	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
bedeutet	O	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Vergangenheit	O	_	_	_	_	_	_	_
das	O	_	_	_	_	_	_	_
Gleiche	O	_	_	_	_	_	_	_
was	O	_	_	_	_	_	_	_
εὑοεϑείη	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
für	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Gegenwart	O	_	_	_	_	_	_	_
bedeutet	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ἔτλη	O	_	_	_	_	_	_	_
ποτ᾽	O	_	_	_	_	_	_	_
ἄν	O	_	_	_	_	_	_	_
411	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
οὐκ	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
ηὗρες	O	_	_	_	_	_	_	_
1144	B-scope	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
Ant	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
502	B-scope	_	_	_	_	_	_	_
πόϑεν	O	_	_	_	_	_	_	_
κλέος	O	_	_	_	_	_	_	_
γ᾽	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
εὐκλεέστεοον	O	_	_	_	_	_	_	_
κατέσχον	O	_	_	_	_	_	_	_
ἢ	O	_	_	_	_	_	_	_
τὸν	O	_	_	_	_	_	_	_
αὐτάδελφον	O	_	_	_	_	_	_	_
ἐν	O	_	_	_	_	_	_	_
τάφῳ	O	_	_	_	_	_	_	_
τιϑεῖσα	O	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_
Ko	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
8	B-scope	_	_	_	_	_	_	_
105	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
5	I-scope	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	_
Anm	O	_	_	_	_	_	_	NoSpaceAfter
.	B-scope	_	_	_	_	_	_	EndOfSentence
121	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Die	O	_	_	_	_	_	_	_
edlen	O	_	_	_	_	_	_	_
Worte	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Odyſſeus	B-pers	_	_	_	_	_	_	_
bereiten	O	_	_	_	_	_	_	_
auf	O	_	_	_	_	_	_	_
den	O	_	_	_	_	_	_	_
Schluß	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Stückes	O	_	_	_	_	_	_	_
vor	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
wo	O	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_
Streit	O	_	_	_	_	_	_	_
um	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Leiche	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Aias	B-pers	_	_	_	_	_	_	_
durch	O	_	_	_	_	_	_	_
Odyſſeus	B-pers	_	_	_	_	_	_	_
geſchlichtet	O	_	_	_	_	_	_	_
wird	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
„	O	_	_	_	_	_	_	NoSpaceAfter
Verzahnung	O	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
122	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
ὠτοικτείρω	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
ἔμπας	O	_	_	_	_	_	_	_
ſtärker	O	_	_	_	_	_	_	_
als	O	_	_	_	_	_	_	_
ὅμως	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
124	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ro5μὸν	O	_	_	_	_	_	_	NoSpaceAfter
σκοπῶν	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
ἀφορῶν	O	_	_	_	_	_	_	_
εἰς	O	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_
ἀνϑοώπινα	O	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	_
πάντων	O	_	_	_	_	_	_	_
κοινά	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
Schol	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Da	O	_	_	_	_	_	_	NoSpaceAfter
—	O	_	_	_	_	_	_	_
rin	O	_	_	_	_	_	_	_
liegt	O	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_
Grund	O	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_
tragiſchen	O	_	_	_	_	_	_	_
Furcht	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
126	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Pind	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Pyth	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
VIII	B-scope	_	_	_	_	_	_	_
96	I-scope	_	_	_	_	_	_	_
σκιᾶς	O	_	_	_	_	_	_	_
ὄναρ	O	_	_	_	_	_	_	_
ἄνϑοωπος	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
128	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Mit	O	_	_	_	_	_	_	_
αὐτός	O	_	_	_	_	_	_	_
weiſt	O	_	_	_	_	_	_	_
Athena	B-pers	_	_	_	_	_	_	_
darauf	O	_	_	_	_	_	_	_
hin	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
daß	O	_	_	_	_	_	_	_
es	O	_	_	_	_	_	_	_
Aias	B-pers	_	_	_	_	_	_	_
gethan	O	_	_	_	_	_	_	_
hat	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
766	B-scope	_	_	_	_	_	_	_
ff	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_
rechtfertigt	O	_	_	_	_	_	_	_
damit	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Beſtrafung	O	_	_	_	_	_	_	_
desſelben.	O	_	_	_	_	_	_	NoSpaceAfter
129	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
ὄγκον	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
μηδένα	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
mache	O	_	_	_	_	_	_	_
dich	O	_	_	_	_	_	_	_
niht	O	_	_	_	_	_	_	_
groß	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
130	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
βάϑει	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
βαϑύπλουτος	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
λακπκόπλουτος	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
131	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Eur	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
Fragm	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
420	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
2	I-scope	_	_	_	_	_	_	_
μικρὰ	O	_	_	_	_	_	_	_
τὰ	O	_	_	_	_	_	_	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/de/retokenized/Wecklein1894_0031.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = Wecklein1894_0031
# hipe2022:date = 1894-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokleus Aias
# ajmc:publication_place = München
# ajmc:publication_date = 1894
# ajmc:page = 31
# ajmc:author = Wecklein, Nikolaus
Tage	O	_	_	_	_	_	_	NoSpaceAfter
“	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
Über	O	_	_	_	_	_	_	_
die	O	_	_	_	_	_	_	_
Kraft	O	_	_	_	_	_	_	_
des	O	_	_	_	_	_	_	_
Femin	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Adjetiva	O	_	_	_	_	_	_	_
ſubſtantiviſch	O	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_
machen	O	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Kr	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
1	B-scope	_	_	_	_	_	_	_
8	I-scope	_	_	_	_	_	_	_
43	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
3	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
3	I-scope	_	_	_	_	_	_	_
und	I-scope	_	_	_	_	_	_	_
8	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
910	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Τελεύταντος	O	_	_	_	_	_	_	_
iſt	O	_	_	_	_	_	_	_
wie	O	_	_	_	_	_	_	_
Τελλεύταντος	O	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_
leſen	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
211f	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
λέχος	O	_	_	_	_	_	_	_
im	O	_	_	_	_	_	_	_
Sinne	O	_	_	_	_	_	_	_
von	O	_	_	_	_	_	_	_
ἄλογος	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
=	O	_	_	_	_	_	_	_
Vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Hom	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
1	B-scope	_	_	_	_	_	_	_
343	I-scope	_	_	_	_	_	_	_
τὴν	O	_	_	_	_	_	_	_
ἐκ	O	_	_	_	_	_	_	_
ϑυμοῦ	O	_	_	_	_	_	_	_
φίλεον	O	_	_	_	_	_	_	_
δουοικτητήν	O	_	_	_	_	_	_	_
πεο	O	_	_	_	_	_	_	_
¿odoav	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
ἀνέχει	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
τιμᾷ	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
hod	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	_
hält	O	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
918	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
οὐκ	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
ἄιδοις	O	_	_	_	_	_	_	_
ὑπείποις	O	_	_	_	_	_	_	_
ſ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ὁ	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
α	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
οὐκ	O	_	_	_	_	_	_	_
ἂν	O	_	_	_	_	_	_	_
ἄιδρις	O	_	_	_	_	_	_	_
εἴης	O	_	_	_	_	_	_	_
ὥστε	O	_	_	_	_	_	_	_
ὑπειπεῖν	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
-	O	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	NoSpaceAfter
-	O	_	_	_	_	_	_	_
ὑπείποις,	O	_	_	_	_	_	_	NoSpaceAfter
dicendo	O	_	_	_	_	_	_	_
suggeras	O	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	NoSpaceAfter
Herm	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	NoSpaceAfter
)	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
215	O	_	_	_	_	_	_	_
Mit	O	_	_	_	_	_	_	_
ϑανάτῳ	O	_	_	_	_	_	_	_
ἴσον	O	_	_	_	_	_	_	_
vgl	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Od	B-work	_	_	_	_	_	_	NoSpaceAfter
.	I-work	_	_	_	_	_	_	_
K	B-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
529	I-scope	_	_	_	_	_	_	_
ϑάνατος	O	_	_	_	_	_	_	_
μὲν	O	_	_	_	_	_	_	_
τάδ᾽	O	_	_	_	_	_	_	_
ἀκούειν	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
216f	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
μανίᾳ	O	_	_	_	_	_	_	_
ἁλούς	O	_	_	_	_	_	_	_
gibt	O	_	_	_	_	_	_	_
eine	O	_	_	_	_	_	_	_
nähere	O	_	_	_	_	_	_	_
Beſtimmung	O	_	_	_	_	_	_	_
zu	O	_	_	_	_	_	_	_
ἀπελωβήϑη	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
—	O	_	_	_	_	_	_	_
217	O	_	_	_	_	_	_	_
νύκτεοος	O	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_
Kr	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
1	B-scope	_	_	_	_	_	_	_
8	I-scope	_	_	_	_	_	_	_
57	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
5	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
4	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Cu	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
8	B-scope	_	_	_	_	_	_	_
140	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
1	I-scope	_	_	_	_	_	_	_
Anm	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	I-scope	_	_	_	_	_	_	_
3	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ko	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
8	B-scope	_	_	_	_	_	_	_
80	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
6	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Ku	B-pers	_	_	_	_	_	_	NoSpaceAfter
.	I-pers	_	_	_	_	_	_	_
$	B-scope	_	_	_	_	_	_	_
98	I-scope	_	_	_	_	_	_	NoSpaceAfter
,	I-scope	_	_	_	_	_	_	_
1	I-scope	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
220	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
γοηστήοια	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
σφάγια	O	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_
ἱερεῖα	O	_	_	_	_	_	_	_
ironiſh	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
221	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
232	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_
Das	O	_	_	_	_	_	_	_
aus	O	_	_	_	_	_	_	_
Daktylen	O	_	_	_	_	_	_	_
und	O	_	_	_	_	_	_	_
Trochäen	O	_	_	_	_	_	_	_
zuſammengeſetzte	O	_	_	_	_	_	_	_
Versmaß	O	_	_	_	_	_	_	_
entſpricht	O	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_
ſeiner	O	_	_	_	_	_	_	_
wechſelnden	O	_	_	_	_	_	_	_
Geſtaltung	O	_	_	_	_	_	_	_
der	O	_	_	_	_	_	_	_
Aufregung	O	_	_	_	_	_	_	NoSpaceAfter
des	O	_	_	_	_	_	_	_
Chors	O	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	EndOfSentence
,	O	_	_	_	_	_	_	_
TI	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
III	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
—	O	_	_	_	_	_	_	_
